"1","东北地区#华北地区#华中地区#华东地区#华南地区#西北地区#西南地区","tur","linear","max","哈尔滨#长春#吉林#沈阳#鞍山#大连#北京#天津#石家庄#保定#唐山#太原#呼和浩特#包头#郑州#焦作#洛阳#南阳#新乡#许昌#武汉#荆门#襄阳#宜昌#长沙#衡阳#益阳#岳阳#株洲#济南#滨州#德州#济宁#青岛#威海#潍坊#烟台#淄博#南京#常州#连云港#南通#苏州#宿迁#泰州#无锡#徐州#盐城#扬州#镇江#合肥#滁州#铜陵#芜湖#上海#杭州#湖州#嘉兴#金华#宁波#衢州#绍兴#台州#温州#南昌#赣州#福州#龙岩#泉州#厦门#漳州#广州#潮州#东莞#佛山#惠州#江门#揭阳#梅州#汕头#深圳#肇庆#珠海#南宁#桂林#柳州#海口#西安#宝鸡#兰州#银川#西宁#乌鲁木齐#成都#德阳#乐山#绵阳#贵阳#昆明#重庆#拉萨","0.0006797111514993651","0.8132095418598282","154738"
"2","东北地区#华北地区#华中地区#华东地区#华南地区#西北地区#西南地区","tur","linear","min","哈尔滨#长春#吉林#沈阳#鞍山#大连#北京#天津#石家庄#保定#唐山#太原#呼和浩特#包头#郑州#焦作#洛阳#南阳#新乡#许昌#武汉#荆门#襄阳#宜昌#长沙#衡阳#益阳#岳阳#株洲#济南#滨州#德州#济宁#青岛#威海#潍坊#烟台#淄博#南京#常州#连云港#南通#苏州#宿迁#泰州#无锡#徐州#盐城#扬州#镇江#合肥#滁州#铜陵#芜湖#上海#杭州#湖州#嘉兴#金华#宁波#衢州#绍兴#台州#温州#南昌#赣州#福州#龙岩#泉州#厦门#漳州#广州#潮州#东莞#佛山#惠州#江门#揭阳#梅州#汕头#深圳#肇庆#珠海#南宁#桂林#柳州#海口#西安#宝鸡#兰州#银川#西宁#乌鲁木齐#成都#德阳#乐山#绵阳#贵阳#昆明#重庆#拉萨","0.000576682666338923","0.8132071799334218","154738"
"3","东北地区#华北地区#华中地区#华东地区#华南地区#西北地区#西南地区","tur","linear","wind","哈尔滨#长春#吉林#沈阳#鞍山#大连#北京#天津#石家庄#保定#唐山#太原#呼和浩特#包头#郑州#焦作#洛阳#南阳#新乡#许昌#武汉#荆门#襄阳#宜昌#长沙#衡阳#益阳#岳阳#株洲#济南#滨州#德州#济宁#青岛#威海#潍坊#烟台#淄博#南京#常州#连云港#南通#苏州#宿迁#泰州#无锡#徐州#盐城#扬州#镇江#合肥#滁州#铜陵#芜湖#上海#杭州#湖州#嘉兴#金华#宁波#衢州#绍兴#台州#温州#南昌#赣州#福州#龙岩#泉州#厦门#漳州#广州#潮州#东莞#佛山#惠州#江门#揭阳#梅州#汕头#深圳#肇庆#珠海#南宁#桂林#柳州#海口#西安#宝鸡#兰州#银川#西宁#乌鲁木齐#成都#德阳#乐山#绵阳#贵阳#昆明#重庆#拉萨","0.00035592859965377893","0.8132016939675363","154738"
"4","东北地区#华北地区#华中地区#华东地区#华南地区#西北地区#西南地区","tur","linear","pres","哈尔滨#长春#吉林#沈阳#鞍山#大连#北京#天津#石家庄#保定#唐山#太原#呼和浩特#包头#郑州#焦作#洛阳#南阳#新乡#许昌#武汉#荆门#襄阳#宜昌#长沙#衡阳#益阳#岳阳#株洲#济南#滨州#德州#济宁#青岛#威海#潍坊#烟台#淄博#南京#常州#连云港#南通#苏州#宿迁#泰州#无锡#徐州#盐城#扬州#镇江#合肥#滁州#铜陵#芜湖#上海#杭州#湖州#嘉兴#金华#宁波#衢州#绍兴#台州#温州#南昌#赣州#福州#龙岩#泉州#厦门#漳州#广州#潮州#东莞#佛山#惠州#江门#揭阳#梅州#汕头#深圳#肇庆#珠海#南宁#桂林#柳州#海口#西安#宝鸡#兰州#银川#西宁#乌鲁木齐#成都#德阳#乐山#绵阳#贵阳#昆明#重庆#拉萨","-0.0011039502532380519","0.8132209558666508","154738"
"5","东北地区#华北地区#华中地区#华东地区#华南地区#西北地区#西南地区","tur","linear","tempDiff7","哈尔滨#长春#吉林#沈阳#鞍山#大连#北京#天津#石家庄#保定#唐山#太原#呼和浩特#包头#郑州#焦作#洛阳#南阳#新乡#许昌#武汉#荆门#襄阳#宜昌#长沙#衡阳#益阳#岳阳#株洲#济南#滨州#德州#济宁#青岛#威海#潍坊#烟台#淄博#南京#常州#连云港#南通#苏州#宿迁#泰州#无锡#徐州#盐城#扬州#镇江#合肥#滁州#铜陵#芜湖#上海#杭州#湖州#嘉兴#金华#宁波#衢州#绍兴#台州#温州#南昌#赣州#福州#龙岩#泉州#厦门#漳州#广州#潮州#东莞#佛山#惠州#江门#揭阳#梅州#汕头#深圳#肇庆#珠海#南宁#桂林#柳州#海口#西安#宝鸡#兰州#银川#西宁#乌鲁木齐#成都#德阳#乐山#绵阳#贵阳#昆明#重庆#拉萨","-0.0010704973976512627","0.8132079312762382","154738"
"6","东北地区#华北地区#华中地区#华东地区#华南地区#西北地区#西南地区","tur","linear","snow","哈尔滨#长春#吉林#沈阳#鞍山#大连#北京#天津#石家庄#保定#唐山#太原#呼和浩特#包头#郑州#焦作#洛阳#南阳#新乡#许昌#武汉#荆门#襄阳#宜昌#长沙#衡阳#益阳#岳阳#株洲#济南#滨州#德州#济宁#青岛#威海#潍坊#烟台#淄博#南京#常州#连云港#南通#苏州#宿迁#泰州#无锡#徐州#盐城#扬州#镇江#合肥#滁州#铜陵#芜湖#上海#杭州#湖州#嘉兴#金华#宁波#衢州#绍兴#台州#温州#南昌#赣州#福州#龙岩#泉州#厦门#漳州#广州#潮州#东莞#佛山#惠州#江门#揭阳#梅州#汕头#深圳#肇庆#珠海#南宁#桂林#柳州#海口#西安#宝鸡#兰州#银川#西宁#乌鲁木齐#成都#德阳#乐山#绵阳#贵阳#昆明#重庆#拉萨","-0.0011497142043334395","0.8135647113972952","153757"
"7","东北地区#华北地区#华中地区#华东地区#华南地区#西北地区#西南地区","tur","linear","rain","哈尔滨#长春#吉林#沈阳#鞍山#大连#北京#天津#石家庄#保定#唐山#太原#呼和浩特#包头#郑州#焦作#洛阳#南阳#新乡#许昌#武汉#荆门#襄阳#宜昌#长沙#衡阳#益阳#岳阳#株洲#济南#滨州#德州#济宁#青岛#威海#潍坊#烟台#淄博#南京#常州#连云港#南通#苏州#宿迁#泰州#无锡#徐州#盐城#扬州#镇江#合肥#滁州#铜陵#芜湖#上海#杭州#湖州#嘉兴#金华#宁波#衢州#绍兴#台州#温州#南昌#赣州#福州#龙岩#泉州#厦门#漳州#广州#潮州#东莞#佛山#惠州#江门#揭阳#梅州#汕头#深圳#肇庆#珠海#南宁#桂林#柳州#海口#西安#宝鸡#兰州#银川#西宁#乌鲁木齐#成都#德阳#乐山#绵阳#贵阳#昆明#重庆#拉萨","0.0012492842384641864","0.8136077376635105","153757"
"8","东北地区#华北地区#华中地区#华东地区#华南地区#西北地区#西南地区","tur","linear","cloud","哈尔滨#长春#吉林#沈阳#鞍山#大连#北京#天津#石家庄#保定#唐山#太原#呼和浩特#包头#郑州#焦作#洛阳#南阳#新乡#许昌#武汉#荆门#襄阳#宜昌#长沙#衡阳#益阳#岳阳#株洲#济南#滨州#德州#济宁#青岛#威海#潍坊#烟台#淄博#南京#常州#连云港#南通#苏州#宿迁#泰州#无锡#徐州#盐城#扬州#镇江#合肥#滁州#铜陵#芜湖#上海#杭州#湖州#嘉兴#金华#宁波#衢州#绍兴#台州#温州#南昌#赣州#福州#龙岩#泉州#厦门#漳州#广州#潮州#东莞#佛山#惠州#江门#揭阳#梅州#汕头#深圳#肇庆#珠海#南宁#桂林#柳州#海口#西安#宝鸡#兰州#银川#西宁#乌鲁木齐#成都#德阳#乐山#绵阳#贵阳#昆明#重庆#拉萨","0.0004298919874169213","0.8135765846029069","153757"
"9","东北地区#华北地区#华中地区#华东地区#华南地区#西北地区#西南地区","tur","linear","API","哈尔滨#长春#吉林#沈阳#鞍山#大连#北京#天津#石家庄#保定#唐山#太原#呼和浩特#包头#郑州#焦作#洛阳#南阳#新乡#许昌#武汉#荆门#襄阳#宜昌#长沙#衡阳#益阳#岳阳#株洲#济南#滨州#德州#济宁#青岛#威海#潍坊#烟台#淄博#南京#常州#连云港#南通#苏州#宿迁#泰州#无锡#徐州#盐城#扬州#镇江#合肥#滁州#铜陵#芜湖#上海#杭州#湖州#嘉兴#金华#宁波#衢州#绍兴#台州#温州#南昌#赣州#福州#龙岩#泉州#厦门#漳州#广州#潮州#东莞#佛山#惠州#江门#揭阳#梅州#汕头#深圳#肇庆#珠海#南宁#桂林#柳州#海口#西安#宝鸡#兰州#银川#西宁#乌鲁木齐#成都#德阳#乐山#绵阳#贵阳#昆明#重庆#拉萨","-0.001361942753618156","0.8176893602098589","93697"
"10","东北地区#华北地区#华中地区#华东地区#华南地区#西北地区#西南地区","tur","linear","AQI","哈尔滨#长春#吉林#沈阳#鞍山#大连#北京#天津#石家庄#保定#唐山#太原#呼和浩特#包头#郑州#焦作#洛阳#南阳#新乡#许昌#武汉#荆门#襄阳#宜昌#长沙#衡阳#益阳#岳阳#株洲#济南#滨州#德州#济宁#青岛#威海#潍坊#烟台#淄博#南京#常州#连云港#南通#苏州#宿迁#泰州#无锡#徐州#盐城#扬州#镇江#合肥#滁州#铜陵#芜湖#上海#杭州#湖州#嘉兴#金华#宁波#衢州#绍兴#台州#温州#南昌#赣州#福州#龙岩#泉州#厦门#漳州#广州#潮州#东莞#佛山#惠州#江门#揭阳#梅州#汕头#深圳#肇庆#珠海#南宁#桂林#柳州#海口#西安#宝鸡#兰州#银川#西宁#乌鲁木齐#成都#德阳#乐山#绵阳#贵阳#昆明#重庆#拉萨","0.008160636620830367","0.7717633824092068","31930"
